"","LocationKey","Parcel.Number","Property.Location","Closed.Roll.Year","Assessed.Land.Value","Assessed.Improvement.Value","simple415","completion_year","Use.Code","Use.Definition","Property.Class.Code","Property.Class.Code.Definition","Year.Property.Built","Property.Area","Assessor.Neighborhood.District","Assessor.Neighborhood.Code","Assessor.Neighborhood","Supervisor.District.x","Analysis.Neighborhood","Zip.Code","census_code","census_tract","Project.ID","Project.Status","Housing.Tenure","Planning.Case.Number","Section.415.Declaration","Actual.Estimated.Completion.Date","Number.of.Bathrooms","Number.of.Bedrooms","Number.of.Rooms","Number.of.Stories","Number.of.Units","Project.Units","Affordable.Units","Units.Subject.to.Section.415","On.Site.Affordable.Units","Off.Site.Affordable.Units","Off.Site.Affordable.Units.at.This.Site","SRO.Units","Studio.Units","X1bd.Units","X2bd.Units","X3bd.Units","X4bd.Units","X30..AMI","X50..AMI","X55..AMI","X60..AMI","X80..AMI","X90..AMI","X100..AMI","X120..AMI","X150..AMI"
"21075","(37.78115, -122.4016)","3752531","0000 8290 FOLSOM              ST0302",2016,283504,283504,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,757,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20971","(37.78115, -122.4016)","3752531","0000 8290 FOLSOM              ST0302",2017,289174,289174,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,757,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20935","(37.78115, -122.4016)","3752532","0000 8290 FOLSOM              ST0000",2010,0,0,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,0,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21309","(37.78115, -122.4016)","3752532","0000 8290 FOLSOM              ST0304",2011,249867,249867,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,700,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20810","(37.78115, -122.4016)","3752532","0000 8290 FOLSOM              ST0304",2012,254864,254864,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,700,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21265","(37.78115, -122.4016)","3752532","0000 8290 FOLSOM              ST0304",2013,259961,259961,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,700,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20999","(37.78115, -122.4016)","3752532","0000 8290 FOLSOM              ST0304",2014,325000,325000,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,700,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21271","(37.78115, -122.4016)","3752532","0000 8290 FOLSOM              ST0304",2015,331493,331493,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,700,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20992","(37.78115, -122.4016)","3752532","0000 8290 FOLSOM              ST0304",2016,336548,336548,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,700,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21076","(37.78115, -122.4016)","3752532","0000 8290 FOLSOM              ST0304",2017,343278,343278,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,700,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21221","(37.78115, -122.4016)","3752533","0000 8290 FOLSOM              ST0000",2010,0,0,"Fee Payment",2010,"MRES","Multi-Family Residential","A","Apartment",2010,0,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20836","(37.78115, -122.4016)","3752533","0000 8290 FOLSOM              ST0306",2011,42266,256612,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,675,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20985","(37.78115, -122.4016)","3752533","0000 8290 FOLSOM              ST0306",2012,254350,254350,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,675,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21233","(37.78115, -122.4016)","3752533","0000 8290 FOLSOM              ST0306",2013,259437,259437,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,675,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21034","(37.78115, -122.4016)","3752533","0000 8290 FOLSOM              ST0306",2014,260614,260614,"Fee Payment",2010,"SRES","Single Family Residential","Z","Condominium",2010,675,9,"9F","South of Market",6,"South of Market",94107,"060750178012004",17801,"2004-017","(6) Complete","Unknown","2003.0304","Fee Payment","07/01/2010",0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
